사업년도,과제명,연구책임자명,주관기관명,학문단,총연구기간,보고서구분
2024,느낌과 지각의 발생과정 고찰-초기불교와 신경과학의 비교,이은정,경북대학교,인문학단,2024-06-01 ~ 2025-05-31,결과보고서
2024,『명심보감』과 ChatGPT를 융합한 대학생의 자기성찰 학습법,이영희,계명대학교,인문학단,2024-06-01 ~ 2025-05-31,결과보고서
2024,인공지능을 응용한 시각 예술에서 데이터 무의식의 영향 연구,박연숙,경북대학교,문화융복합단,2024-06-01 ~ 2025-05-31,결과보고서
2024,마왕퇴백서 『오행』편에 나타나는 ‘성(聖)’의 함의와 그 정치사상 맹·순과 비교하여,석미현,경북대학교,인문학단,2024-06-01 ~ 2025-05-31,결과보고서
2024,일본어 교수 학습의 도구로서 챗GPT의 활용 방법 및 가능성에 관한 고찰 -「비즈니스 일본어」수업을 중심으로-,이현정,경북대학교,인문학단,2024-06-01 ~ 2025-05-31,결과보고서
2024,학교 밖 청소년의 학업중단인식과 사회적 낙인감 종단적 변화양상과 영향요인 : 잠재전이분석을 적용하여,조윤영,계명대학교,사회과학단,2024-06-01 ~ 2025-05-31,결과보고서
2024,인용명사 구문의 화시 기능 연구,현영희,경북대학교,인문학단,2024-06-01 ~ 2025-05-31,결과보고서
2024,"왜 플레이어들은 탈출하는가: 오프라인 방탈출 게임 플레이어들의 감각추구, 일상회피, 그리고 만족도에 따른 탈출 의도",김수완,대구대학교,사회과학단,2024-06-01 ~ 2025-05-31,결과보고서
2024,20세기 신활자본 음식조리서의 맛 표현 어휘 연구,김예니,경북대학교,인문학단,2024-06-01 ~ 2025-05-31,결과보고서
2024,서양 고대 공성전의 군사공학 기술과 전략론,배은숙,계명대학교,사회과학단,2022-05-01 ~ 2025-04-30,결과보고서
2024,張載 氣學의 이론체계와 關學派의 학문적 지형도,장윤수,대구교육대학교,인문학단,2022-05-01 ~ 2025-04-30,결과보고서
2024,러시아어에서 슬라뱌니즘(славянизм)의 의미적 특징에 관한 통시적 연구,길윤미,경북대학교,인문학단,2024-06-01 ~ 2025-05-31,결과보고서
2024,"청대 성령시파의 두시학 고찰 -원매, 조익, 장사전을 중심으로",정보선,경북대학교,인문학단,2024-06-01 ~ 2025-05-31,결과보고서
2024,발생비평을 활용한 김기영 영화 연구,금동현,경북대학교,문화융복합단,2024-06-01 ~ 2025-05-31,결과보고서
2024,미활용 바이오매스 유래 윤활유급 화학제품 제조 공정 환경 및 경제성 분석,한지훈,포항공과대학교,,2020-07-20 ~ 2025-01-19,결과보고서
2024,저온 합성된 반데르발스 층상 소재 기반의 대면적 단일 3차원 집적 트랜지스터 및 적외선 센서 개발,김철주,포항공과대학교,,2020-08-31 ~ 2024-12-31,결과보고서
2024,사회적 고립 청소년의 극복 경험에 관한 연구,하유진,경북대학교,사회과학단,2024-06-01 ~ 2025-05-31,결과보고서
2024,연성 특성을 가지는 무기 반도체 열전 소재 개발,손재성,포항공과대학교,,2020-08-31 ~ 2024-12-31,결과보고서
2024,《진언집》 훈민정음 표기의 사성(四聲) 연구,이찬식,대구가톨릭대학교,인문학단,2024-06-01 ~ 2025-05-31,결과보고서
2024,기판 재사용이 가능한 2차원 분리막 기반의 원격에피택시 기술을 통한 고품질 질화물계 멤브레인 제작 원천 기술 연구,박홍식,경북대학교,,2022-04-08 ~ 2024-12-31,결과보고서
2024,3D 나노/마이크로 세포 프린팅 기반 멀티스케일 생체모방 인공 혈관 및 복합 근육 조직 소재 및 제작 기술 개발,조동우,포항공과대학교,,2020-07-01 ~ 2024-12-31,결과보고서
2024,<떡보와 중국 사신>의 양가성 연구 - 수화문답 이야기의 웃음과 자기부정을 중심으로,박진아,경북대학교,인문학단,2024-06-01 ~ 2025-05-31,결과보고서
2024,지능형 건설자동화 연구센터,이동은,경북대학교,공학단,2018-06-01 ~ 2025-02-28,결과보고서
2025,소형 스모그챔버를 이용한 유기미세먼지의 이차생성 모수화와 물리화학적 특성 평가,임호진,경북대학교,,2020-10-21 ~ 2025-03-31,결과보고서
2024,가로채기 과제 수행 시 사전계획 및 실시간 제어 기능으로서 안구운동의 역할,장덕찬,계명대학교,문화융복합단,2024-06-01 ~ 2025-05-31,결과보고서
2024,닐센의 바이올린 협주곡에 내재된 북유럽의 모더니즘,김경은,경북대학교,문화융복합단,2024-06-01 ~ 2025-05-31,결과보고서
2024,소셜 라이브 스트리밍의 민사법적 쟁점,조장우,영남대학교,사회과학단,2024-06-01 ~ 2025-05-31,결과보고서
2024,최고경영자 교체 이후 전략 변화가 기업 성과에 미치는 영향: 내부 승계를 중심으로,이승혜,경북대학교,사회과학단,2024-06-01 ~ 2025-05-31,결과보고서
2024,관광자원화 과정에서의 진정성 형성 연구: 대구 ‘모루’와 제주 ‘해녀의 부엌’ 사례 분석,유하나,경북대학교,사회과학단,2024-06-01 ~ 2025-05-31,결과보고서
2024,부정어 상승 현상의 언어 처리에 미치는 현상: 실험적 접근,하연희,경북대학교,인문학단,2024-06-01 ~ 2025-05-31,결과보고서
2024,태권도 선수의 수평면 회전 운동 시 아쿠아백의 관성저항변화에 따른 운동 역학적 효과 분석,이득곤,경북대학교,문화융복합단,2024-06-01 ~ 2025-05-31,결과보고서
2024,한국어 수업에서 학습용 챗봇의 활용 가능성 탐구: 챗봇 빌더를 활용한 한국어 말하기 활동 설계를 중심으로,박새암,대구가톨릭대학교,사회과학단,2024-06-01 ~ 2025-05-31,결과보고서
2024,부모의 성역할가치감 차이로 인한 양육스트레스가 부부갈등과 자녀의 문제행동에 미치는 영향: LCM 및 APIM 적용,이화진,경북대학교,문화융복합단,2024-06-01 ~ 2025-05-31,결과보고서
2024,교(敎)와 종교(宗敎) : 공자교 운동에 보이는 “종교” 개념의 이해와 수용,엄진성,영남대학교,인문학단,2024-06-01 ~ 2025-05-31,결과보고서
2024,초등 사서교사와 중등 사서교사의 역량에 대한 연구,이세나,경북대학교,문화융복합단,2024-06-01 ~ 2025-05-31,결과보고서
2024,元代 카를룩인(哈剌魯人)의 정치군사문화 활동,여치호,경북대학교,인문학단,2024-06-01 ~ 2025-05-31,결과보고서
2024,『판단력비판』에서 최고선과 요청론의 현세적 의미,정제기,영남대학교,인문학단,2024-06-01 ~ 2025-05-31,결과보고서
2024,"야구선수의 훈련부하에 따른 생리학적, 신경학적, 심리학적 변화 모니터링 : 코르티졸, 심박변이도, 주관적 컨디션 간의 관계 검증",김보람,경북대학교상주캠퍼스,문화융복합단,2024-06-01 ~ 2025-05-31,결과보고서
2024,"중고령 사망자의 가족관계와 생애말기경험에 관한 연구: 한국, 미국, 영국, 유럽 고령화패널 비교분석",신유미,대구대학교,사회과학단,2024-06-01 ~ 2025-05-31,결과보고서
2024,일상 담화에서의 비유적 손짓 표현 연구: 시간에 관한 비유를 중심으로,여현정,영남대학교,인문학단,2024-06-01 ~ 2025-05-31,결과보고서
2024,북한의 초급중학교 국어과 문법 교수·학습 실제 연구,박소은,경북대학교,인문학단,2024-06-01 ~ 2025-05-31,결과보고서
2024,杜律 解釋의 多樣性에 관한 연구,진갑곤,경북대학교,인문학단,2024-06-01 ~ 2025-05-31,결과보고서
2024,일과 소설: 최근 영미소설에 나타난 새로운 자본주의 노동의 양상들,윤수진,경북대학교,인문학단,2024-06-01 ~ 2025-05-31,결과보고서
2024,지역기반 대학 등록금 지원 사업의 효과성 연구,배지연,한동대학교,사회과학단,2024-06-01 ~ 2025-05-31,결과보고서
2024,독일 인형극의 일본 번역과 카프의 번역극,이민영,경북대학교,인문학단,2024-06-01 ~ 2025-05-31,결과보고서
2024,이상의 건축무한육면각체와 아방가르드 시의 정치성 연구,김대웅,경북대학교,인문학단,2024-06-01 ~ 2025-05-31,결과보고서
2024,어휘의 무표성과 유동양화사,손광락,경북대학교,인문학단,2022-05-01 ~ 2025-04-30,결과보고서
2024,카운터팩추얼 씽킹,"Kim, Yang Sok",계명대학교,사회과학단,2022-05-01 ~ 2025-04-30,결과보고서
2024,운동선수를 위한 인지행동치료,김종수,계명대학교,문화융복합단,2022-05-01 ~ 2025-04-30,결과보고서
2024,초한전쟁 관련 시가의 근대적 전유와 문화론적 의미,손대현,경북대학교,인문학단,2024-06-01 ~ 2025-05-31,결과보고서
2024,시각적 및 언어적 재활성화가 일화기억에 미치는 영향,남예은,영남대학교,문화융복합단,2024-06-01 ~ 2025-05-31,결과보고서
2024,러시아어 중첩 소사의 의미와 담화 기능,임수영,경북대학교,인문학단,2024-06-01 ~ 2025-05-31,결과보고서
2024,공공도서관 독서동아리 활동을 통한 전환학습 과정 탐색 : 신중년 세대를 중심으로,김현숙,경북대학교,문화융복합단,2024-06-01 ~ 2025-05-31,결과보고서
2024,전쟁 소설 <하지 무라트>의 작가이자 사상가로서 톨스토이,박미정,경북대학교,인문학단,2024-06-01 ~ 2025-05-31,결과보고서
2024,조선 후기 민찬 기록을 통해 본 ‘삼현(三絃)’의 의미,정서은,경북대학교,문화융복합단,2024-06-01 ~ 2025-05-31,결과보고서
2024,북미 원주민의 몸에 대한 탈식민주의적 성찰:시카고 세계박람회(1893)에서 운디드니(2025)까지,정형민,경북대학교,인문학단,2024-06-01 ~ 2025-05-31,결과보고서
2024,빅데이터와 델파이 기법을 활용한 영유아 미래역량 도출,윤소영,경북대학교,사회과학단,2024-06-01 ~ 2025-05-31,결과보고서
2024,특수교육의 역사: 장애학생 교육권 보장을 향한 노정,홍정숙,대구대학교,사회과학단,2022-05-01 ~ 2025-04-30,결과보고서
2024,지속가능한 생태유토피아,조영준,경북대학교,인문학단,2022-05-01 ~ 2025-04-30,결과보고서
2024,가문소설에서 부유함의 형상화와 서사방식 연구- <명주옥연기합록>을 중심으로 -,이현주,영남대학교,인문학단,2024-06-01 ~ 2025-05-31,결과보고서
2024,한국어 정서 단어집 개발 및 정서 단어를 통한 한국인의 정서 처리 규명,홍영지,영남대학교,문화융복합단,2024-06-01 ~ 2025-05-31,결과보고서
2024,Dexamethasone 처치 근 감소 유발 C2C12 세포에 EPS와 NO3로 유도된 근 수축에 대한 연구,박수현,구미대학교,문화융복합단,2024-06-01 ~ 2025-05-31,결과보고서
2024,지역특화 비자에 관한 비판적 고찰 : 인구소멸지역 인구정책에 대한 효능감을 중심으로,유득규,대구가톨릭대학교,사회과학단,2024-06-01 ~ 2025-05-31,결과보고서
2024,북한이탈주민의 초국적 가족 이주에 관한 연구: 행위자-네트워크 이론의 관점에서,최금희,대구가톨릭대학교,사회과학단,2024-06-01 ~ 2025-05-31,결과보고서
2024,탈성장과 생태아나키즘,조영준,경북대학교,인문학단,2024-06-01 ~ 2025-05-31,결과보고서
2024,체내 삽입형 나노 바이오 센서의 평가를 위한 멀티스케일 혈관 내재형 피부 복합 조직 모사체 개발,조동우,포항공과대학교,,2020-07-01 ~ 2024-12-31,결과보고서
2024,초고효율 탠덤(다중접합)용 페로브스카이트 태양전지 요소기술 개발(공동5),이상욱,경북대학교,,2022-05-24 ~ 2025-01-23,결과보고서
2024,초고효율 탠덤(다중접합)용 페로브스카이트 태양전지 요소기술 개발(공동3),박태호,포항공과대학교,,2022-05-24 ~ 2025-01-23,결과보고서
2024,고효율 대면적 초경량·유연 무독성 CIGS 박막 태양전지 기술개발(공동2),김대환,대구경북과학기술원,,2022-05-24 ~ 2025-01-23,결과보고서
2024,텍토닉 전극설계 기반 고에너지밀도 리튬금속-공기 전지 고도화 요소기술개발,이상민,포항공과대학교,,2022-05-24 ~ 2025-01-23,결과보고서
2024,텍토닉 전극설계 기반 고에너지밀도 리튬금속-공기 전지 고도화 요소기술개발,이상민,포항공과대학교,,2022-05-24 ~ 2025-01-23,결과보고서
2024,초고효율 탠덤(다중접합)용 페로브스카이트 태양전지 요소기술 개발(공동3),박태호,포항공과대학교,,2022-05-24 ~ 2025-01-23,결과보고서
2024,고효율 대면적 초경량·유연 무독성 CIGS 박막 태양전지 기술개발(공동2),김대환,대구경북과학기술원,,2022-05-24 ~ 2025-01-23,결과보고서
2024,초고효율 탠덤(다중접합)용 페로브스카이트 태양전지 요소기술 개발(공동5),이상욱,경북대학교,,2022-05-24 ~ 2025-01-23,결과보고서
2024,형상기억 고분자 스탬프 기반 초정밀 3차원 이종 집적 공정 개발,김석,포항공과대학교,,2022-03-28 ~ 2024-12-31,결과보고서
2024,"매우 낮은 누설전류(<1 fA) 특성을 갖는 산화물반도체 2T 구조의 고선형성, 고내구성, 멀티레벨 다이나믹 시냅스 단위셀 및 어레이 연구",정윤영,포항공과대학교,,2022-01-25 ~ 2024-12-31,결과보고서
2025,화가의 호와 그림 이야기,이인숙,경북대학교,문화융복합단,2023-06-01 ~ 2025-05-31,결과보고서
2024,EUV용 흡수/투과 소재의 광학적 라이브러리 구축,이상설,포항공과대학교,,2020-05-15 ~ 2024-12-31,결과보고서
2024,미활용 바이오매스 유래 윤활유급 화학제품 제조 공정 환경 및 경제성 분석,한지훈,포항공과대학교,,2020-07-20 ~ 2025-01-19,결과보고서
2024,안정동위원소 기반 스발바르 지역 수은 유입원 및 거동 연구,권세윤,포항공과대학교,,2021-04-27 ~ 2025-03-31,결과보고서
2025,소형 스모그챔버를 이용한 유기미세먼지의 이차생성 모수화와 물리화학적 특성 평가,임호진,경북대학교,,2020-10-21 ~ 2025-03-31,결과보고서
2024,'서예' 번역 연구,신영호,경북대학교,문화융복합단,2022-07-01 ~ 2025-06-30,결과보고서
2024,지능형 건설자동화 연구센터,이동은,경북대학교,공학단,2018-06-01 ~ 2025-02-28,결과보고서
2024,사회복귀 노숙인의 노숙인시설 재 입소경험에 관한 연구,하나영,구미대학교,사회과학단,2024-06-01 ~ 2025-05-31,결과보고서
2024,"청소년들의 피지컬 리터러시, 신체활동 참여, 웰빙 간의 연관성 연구 및 체육수업모형 개발",최승우,경북대학교,사회과학단,2023-09-01 ~ 2025-02-20,결과보고서
2025,공유결합성 인공원자 및 반응 중간체의 반응 경로 설계/제어,김성지,포항공과대학교,,2019-07-15 ~ 2025-06-30,결과보고서
